id,food_name,category,image_url,calories_kcal,protein_g,fat_g,carbohydrates_g,sugar_g,sodium_mg,fiber_g,source
1549,gula merah jawa,bumbu,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lampung.JPG,386,0.2,0.0,98.0,92.0,39,0.1,hand_curated
1550,gula jagung,bumbu,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,386,0.2,0.0,98.0,92.0,39,0.1,hand_curated
1551,gula tebu,bumbu,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lampung.JPG,387,0.0,0.0,99.7,99.7,1,0.0,hand_curated
1552,kaldu bubuk ayam,bumbu,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,235,12.5,8.5,28.5,8.5,14500,2.5,hand_curated
1553,kaldu bubuk sapi,bumbu,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lampung.JPG,245,14.5,9.5,28.5,8.5,15500,2.5,hand_curated
1554,kaldu bubuk jamur,bumbu,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lampung.JPG,215,12.5,7.5,28.5,8.5,12500,3.5,hand_curated
1555,totole jamur,bumbu,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lampung.JPG,215,12.5,7.5,28.5,8.5,12500,3.5,hand_curated
1556,masako sapi,bumbu,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lampung.JPG,245,14.5,9.5,28.5,8.5,15500,2.5,hand_curated
1557,royco ayam,bumbu,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,235,12.5,8.5,28.5,8.5,14500,2.5,hand_curated
1558,jamur tiram,sayur,https://commons.wikimedia.org/wiki/Special:FilePath/Siomay_Udang_Glodok.JPG,33,3.3,0.4,6.1,1.1,18,2.3,hand_curated
1559,jamur kuping hitam,sayur,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,25,0.5,0.0,7.0,0,9,5.7,hand_curated
1560,jamur shiitake,sayur,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,34,2.2,0.5,6.8,2.4,9,2.5,hand_curated
1561,jamur kancing,sayur,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,22,3.1,0.3,3.3,1.7,5,1.0,hand_curated
1562,jamur enoki,sayur,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,37,2.7,0.3,7.8,0.2,3,2.7,hand_curated
1563,jamur merang,sayur,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,35,3.5,0.5,5.5,1.0,8,2.5,hand_curated
1564,jamur portabella,sayur,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,22,2.5,0.4,4.0,1.5,9,1.3,hand_curated
1565,jamur tiram kuning,sayur,https://commons.wikimedia.org/wiki/Special:FilePath/Siomay_Udang_Glodok.JPG,33,3.3,0.4,6.1,1.1,18,2.3,hand_curated
1566,susu sapi segar,kacang,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,61,3.2,3.3,4.8,5.0,43,0,hand_curated
1567,susu kambing,kacang,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,69,3.6,4.1,4.5,4.5,50,0,hand_curated
1568,yogurt plain,kacang,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,59,3.5,3.3,4.7,4.7,36,0,hand_curated
1569,kefir,kacang,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,41,3.8,0.9,4.5,4.5,40,0,hand_curated
1570,keju cheddar,kacang,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,402,25.0,33.0,1.3,0.5,621,0,hand_curated
1571,keju mozzarella,kacang,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,280,22.0,22.0,2.2,1.0,627,0,hand_curated
1572,keju parmesan,kacang,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,431,38.5,29.0,4.1,0.9,1804,0,hand_curated
1573,krim segar,kacang,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,340,2.0,36.0,3.0,3.0,30,0,hand_curated
1574,susu kental manis,kacang,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,321,7.9,8.7,54.4,54.4,127,0,hand_curated
1575,susu evaporasi,kacang,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,134,6.8,7.6,10.0,10.0,106,0,hand_curated
1576,susu bubuk full cream,kacang,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,496,26.3,26.7,38.4,38.4,371,0,hand_curated
1577,susu skim,kacang,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,34,3.4,0.1,5.0,5.0,42,0,hand_curated
1578,mentega tawar,bumbu,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_cobek.JPG,717,0.9,81.1,0.1,0.1,11,0,hand_curated
1579,susu UHT plain,kacang,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,61,3.2,3.3,4.8,5.0,43,0,hand_curated
1580,kue cubit pandan,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,245,4.5,7.5,38.5,18.5,145,1.0,hand_curated
1581,kue cubit coklat,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,285,4.5,8.5,42.5,22.5,145,1.5,hand_curated
1582,kue cubit keju,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,295,5.5,9.5,42.5,18.5,245,1.0,hand_curated
1583,kue cubit greentea,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,245,4.5,7.5,38.5,18.5,145,1.5,hand_curated
1584,kue talam pandan,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,215,3.5,6.5,35.5,16.5,85,1.0,hand_curated
1585,kue talam coklat,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,245,3.5,7.5,38.5,18.5,85,1.0,hand_curated
1586,kue lapis tepung beras,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Keripik_tempe.jpg,235,3.5,6.5,42.5,18.5,65,1.5,hand_curated
1587,kue lapis sagu,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,285,3.5,7.5,50.5,22.5,65,1.0,hand_curated
1588,kue lapis hunkwe,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,215,3.5,5.5,38.5,18.5,65,1.5,hand_curated
1589,kue lapis pandan,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,235,3.5,6.5,42.5,18.5,65,1.5,hand_curated
1590,kue lapis ketan,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,215,3.5,4.5,38.5,14.5,65,1.5,hand_curated
1591,kue mochi sukabumi,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,235,3.5,5.5,42.5,18.5,65,1.5,hand_curated
1592,kue cucur jakarta,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,215,3.0,6.5,36.5,16.5,85,1.0,hand_curated
1593,kue cucur banjar,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,215,3.0,6.5,36.5,16.5,85,1.0,hand_curated
1594,kue lumpur kentang ayam,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,245,5.5,9.5,35.0,14.5,145,1.2,hand_curated
1595,kue lumpur surga,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,245,4.5,8.5,35.0,14.5,125,1.2,hand_curated
1596,kue putu mayang merah,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_putu_klepon_keliling.JPG,175,2.5,5.5,30.5,12.5,65,1.0,hand_curated
1597,kue putu mayang hijau,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_putu_klepon_keliling.JPG,175,2.5,5.5,30.5,12.5,65,1.0,hand_curated
1598,kue putu bambu,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_putu_klepon_keliling.JPG,195,2.5,5.5,32.5,14.5,85,1.0,hand_curated
1599,kue putu piring,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_putu_klepon_keliling.JPG,195,2.5,5.5,32.5,14.5,85,1.0,hand_curated
1600,apem pinang,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,195,3.5,4.5,35.5,16.5,75,1.0,hand_curated
1601,apem kinca,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,195,3.5,4.5,35.5,16.5,75,1.0,hand_curated
1602,apem selong betawi,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,215,3.5,5.5,38.5,18.5,75,1.0,hand_curated
1603,kue pukis pisang,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,295,5.5,9.5,45.5,22.5,165,1.5,hand_curated
1604,kue pukis coklat,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,305,5.5,9.5,47.5,24.5,165,1.0,hand_curated
1605,kue pukis keju,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,315,6.5,10.5,45.5,22.5,245,1.0,hand_curated
1606,kue gemblong manis,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,285,4.5,7.5,48.5,22.5,95,2.0,hand_curated
1607,kue carabikang pelangi,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,215,3.5,5.5,38.5,18.5,95,1.0,hand_curated
1608,kue lapis nyonya,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,285,4.5,9.5,45.5,22.5,95,1.0,hand_curated
1609,kue lapis surabaya coklat,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,295,5.5,10.5,45.5,24.5,95,1.0,hand_curated
1610,kue bingka kentang,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,245,4.5,8.5,38.5,18.5,125,1.0,hand_curated
1611,kue bingka pandan,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,245,4.5,8.5,38.5,18.5,125,1.0,hand_curated
1612,kue bingka tape,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,245,4.5,8.5,38.5,18.5,125,1.0,hand_curated
1613,kue bugis ketan hijau,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,215,3.5,6.5,36.5,16.5,75,1.5,hand_curated
1614,kue bugis ketan hitam,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,225,3.5,6.5,38.5,16.5,75,1.5,hand_curated
1615,kue bugis manis,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,215,3.5,6.5,36.5,16.5,75,1.5,hand_curated
1616,kue pisang keju,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,285,5.5,9.5,42.5,22.5,145,2.0,hand_curated
1617,kue pisang lapis pelangi,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,245,3.5,6.5,42.5,18.5,85,2.0,hand_curated
1618,wajik bandung,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,285,3.5,5.5,55.5,28.5,65,1.5,hand_curated
1619,wajik kletik,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,285,3.5,5.5,55.5,28.5,65,1.5,hand_curated
1620,wajik solo,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,285,3.5,5.5,55.5,28.5,65,1.5,hand_curated
1621,jenang kudus,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,245,2.5,4.5,48.5,22.5,75,1.0,hand_curated
1622,jenang grendul,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,195,2.5,4.5,38.5,22.5,65,1.0,hand_curated
1623,jenang sumsum,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Rendang_daging_sapi_asli_Padang.JPG,165,2.5,4.5,28.5,12.5,95,0.5,hand_curated
1624,jenang ketan hitam,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,215,3.5,4.5,42.5,16.5,65,1.5,hand_curated
1625,jenang sengkulun,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,245,3.5,5.5,45.5,18.5,75,1.5,hand_curated
1626,dodol garut nangka,makanan-jadi,"https://commons.wikimedia.org/wiki/Special:FilePath/Buah_Segar_(Durian,_Pisang,_Mangga).jpg",295,2.5,5.5,55.5,30.5,65,1.0,hand_curated
1627,dodol garut durian,makanan-jadi,"https://commons.wikimedia.org/wiki/Special:FilePath/Buah_Segar_(Durian,_Pisang,_Mangga).jpg",305,2.5,6.5,55.5,30.5,65,1.0,hand_curated
1628,dodol garut wijen,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,305,3.5,7.5,55.5,30.5,65,1.5,hand_curated
1629,dodol kandangan,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,285,2.5,5.5,55.5,28.5,65,1.0,hand_curated
1630,kue keranjang nian gao,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,285,2.5,3.5,60.5,35.5,25,0.8,hand_curated
1631,kue lupis pulut,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,215,3.5,4.5,38.5,14.5,65,1.5,hand_curated
1632,kue cente manis pelangi,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,195,2.5,4.5,35.5,16.5,65,1.2,hand_curated
1633,kue cantik manis hunkwe,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,175,2.5,3.5,32.5,14.5,55,1.0,hand_curated
1634,bolu kukus pandan,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,285,5.5,8.5,45.5,18.5,145,1.0,hand_curated
1635,bolu kukus mekar,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,285,5.5,8.5,45.5,18.5,145,1.0,hand_curated
1636,bolu pisang ambon,makanan-jadi,"https://commons.wikimedia.org/wiki/Special:FilePath/Buah_Segar_(Durian,_Pisang,_Mangga).jpg",295,5.5,9.5,47.5,22.5,145,1.5,hand_curated
1637,bolu pisang lampung,makanan-jadi,"https://commons.wikimedia.org/wiki/Special:FilePath/Buah_Segar_(Durian,_Pisang,_Mangga).jpg",295,5.5,9.5,47.5,22.5,145,1.5,hand_curated
1638,brem padat madiun,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,245,1.5,0.5,55.5,28.5,25,0.5,hand_curated
1639,ampyang kacang gula merah,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,425,12.5,22.5,45.5,28.5,65,4.5,hand_curated
1640,rangginang ketan,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,385,8.5,12.5,60.5,1.5,285,1.5,hand_curated
1641,rangginang manis,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,425,8.5,14.5,65.5,14.5,285,1.5,hand_curated
1642,tape ketan ungu,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,175,2.5,0.5,38.5,14.5,25,0.8,hand_curated
1643,tape ketan hitam,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,175,2.5,0.5,38.5,14.5,25,0.8,hand_curated
1644,tape ketan ungu peuyeum,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,175,2.5,0.5,38.5,14.5,25,0.8,hand_curated
1645,kue ape jakarta,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,215,3.5,6.5,35.5,14.5,95,1.5,hand_curated
1646,kue putu ayu pandan,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_putu_klepon_keliling.JPG,195,3.5,5.5,32.5,16.5,95,0.9,hand_curated
1647,kue lumpur durian,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,265,4.5,9.5,38.5,18.5,125,1.5,hand_curated
1648,kue lumpur labu kuning,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,235,4.5,8.5,35.0,14.5,125,1.5,hand_curated
1649,kue talam ebi,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,235,5.5,7.5,35.5,14.5,380,1.5,hand_curated
1650,kue talam udang,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Udang_Sambal_Petai.jpg,245,6.5,8.5,35.5,14.5,380,1.5,hand_curated
1651,kue mangkok pandan,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,195,2.5,4.5,35.5,18.5,75,1.0,hand_curated
1652,kue mangkok cinta,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,195,2.5,4.5,35.5,18.5,75,1.0,hand_curated
1653,kue ku merah delima,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,235,4.5,5.5,40.5,18.5,65,1.5,hand_curated
1654,nagasari pisang,makanan-jadi,"https://commons.wikimedia.org/wiki/Special:FilePath/Buah_Segar_(Durian,_Pisang,_Mangga).jpg",195,2.5,4.5,36.5,14.5,85,1.5,hand_curated
1655,nagasari pandan,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,195,2.5,4.5,36.5,14.5,85,1.5,hand_curated
1656,kue pukis kacang,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,305,6.5,11.5,42.5,18.5,165,2.5,hand_curated
1657,kue terang bulan keju,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,445,8.5,19.5,60.5,18.5,285,1.5,hand_curated
1658,kue terang bulan coklat,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,435,7.5,18.5,58.5,22.5,285,1.5,hand_curated
1659,kue terang bulan kacang,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,445,9.5,19.5,60.5,18.5,285,2.5,hand_curated
1660,kue terang bulan wijen,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,435,8.5,19.5,58.5,18.5,285,1.5,hand_curated
1661,kue dadar bandung,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,195,3.2,7.1,30.5,15.2,38,1.6,hand_curated
1662,klepon ungu,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_putu_klepon_keliling.JPG,175,2.5,3.8,32.5,18.5,22,0.7,hand_curated
1663,klepon coklat,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_putu_klepon_keliling.JPG,185,2.5,4.0,33.5,19.5,25,0.7,hand_curated
1664,klepon nangka,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_putu_klepon_keliling.JPG,185,2.5,3.8,34.5,19.5,22,1.0,hand_curated
1665,onde-onde wijen,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_putu_klepon_keliling.JPG,235,4.5,6.5,38.5,15.5,85,1.5,hand_curated
1666,onde-onde mini,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_putu_klepon_keliling.JPG,235,4.5,6.5,38.5,15.5,85,1.5,hand_curated
1667,onde-onde ketawa,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_putu_klepon_keliling.JPG,285,5.5,9.5,42.5,18.5,95,1.5,hand_curated
1668,kue keciput wijen,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,425,8.5,14.5,60.5,18.5,95,2.5,hand_curated
1669,getas surabaya,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,285,4.5,7.5,48.5,22.5,95,2.0,hand_curated
1670,getas bali,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,285,4.5,7.5,48.5,22.5,95,2.0,hand_curated
1671,kembang goyang,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,425,6.5,14.5,65.5,12.5,95,1.5,hand_curated
1672,rengginang manis,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,385,8.5,12.5,60.5,14.5,285,1.5,hand_curated
1673,rengginang asin,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,385,8.5,12.5,60.5,1.5,685,1.5,hand_curated
1674,rengginang udang,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Udang_Sambal_Petai.jpg,395,12.5,12.5,60.5,1.5,580,1.5,hand_curated
1675,rengginang ketan,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,385,8.5,12.5,60.5,1.5,285,1.5,hand_curated
1676,kuah beulangong,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,295,18.5,18.5,8.5,2.0,580,1.5,hand_curated
1677,masak puteh,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,195,16.5,9.5,7.5,1.5,540,1.2,hand_curated
1678,ayam tangkap aceh,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,285,24.5,16.5,8.5,1.5,540,1.0,hand_curated
1679,kuah masam keueng,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,165,17.5,6.5,8.5,2.5,580,1.5,hand_curated
1680,itak gurgur,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,215,3.5,5.5,38.5,14.5,65,1.5,hand_curated
1681,lapet,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,235,3.5,6.5,42.5,16.5,65,1.5,hand_curated
1682,dali ni horbo segar,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,245,12.5,18.5,8.5,4.5,380,0.5,hand_curated
1683,kacang sihobuk,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,567,25.8,49.2,16.1,4.7,18,8.5,hand_curated
1684,teri medan goreng,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,165,24.5,5.5,4.5,1.0,880,0.5,hand_curated
1685,naniura ikan mas,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,145,17.5,5.5,7.5,1.5,540,1.5,hand_curated
1686,sate padang panjang,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_Padang2.JPG,315,18.5,13.9,28.4,1.5,520,1.2,hand_curated
1687,sate padang pariaman,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_Padang2.JPG,315,18.5,13.9,28.4,1.5,520,1.2,hand_curated
1688,ikan sarinai padang,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,195,17.5,9.5,7.5,1.5,540,1.5,hand_curated
1689,nasi goreng padang,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,245,6.5,11.5,30.5,2.5,580,1.5,hand_curated
1690,rendang lokan,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Rendang_daging_sapi_asli_Padang.JPG,365,22.5,22.5,11.5,2.5,580,1.5,hand_curated
1691,rendang jengkol,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Rendang_daging_sapi_asli_Padang.JPG,245,9.5,12.5,28.5,4.5,580,7.5,hand_curated
1692,rendang paku,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Rendang_daging_sapi_asli_Padang.JPG,195,7.5,12.5,14.5,2.5,480,4.5,hand_curated
1693,rendang telur padang,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Rendang_daging_sapi_asli_Padang.JPG,285,12.5,22.5,8.5,1.2,155,1.3,hand_curated
