id,food_name,category,serving_size_g,calories_kcal,protein_g,fat_g,carbohydrates_g,sugar_g,sodium_mg,fiber_g,image,source
1229,kuah sie itek,makanan-jadi,,245,16.5,14.5,9.5,2.0,540,1.8,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1230,ungkot sungket,makanan-jadi,,195,17.5,9.5,7.5,1.5,540,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1231,sie kameng aceh,makanan-jadi,,295,19.5,19.5,7.5,2.0,540,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1232,eungkot keumamah,makanan-jadi,,215,18.5,12.5,5.5,1.5,580,1.2,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1233,mamleh aceh,makanan-jadi,,195,17.5,9.5,7.5,1.5,720,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1234,gulai itek aceh,makanan-jadi,,285,18.5,19.5,7.5,1.8,540,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Gulai_ayam.JPG,generated_v6
1235,dendeng aceh,makanan-jadi,,385,28.5,22.5,9.5,2.0,540,1.2,https://commons.wikimedia.org/wiki/Special:FilePath/Rendang_daging_sapi_asli_Padang.JPG,generated_v6
1236,kuah masam keu eung,makanan-jadi,,165,17.5,6.5,8.5,2.5,580,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1237,dali ni horbo,makanan-jadi,,245,12.5,18.5,8.5,4.5,380,0.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1238,manuk napinadar,makanan-jadi,,285,22.5,18.5,7.5,1.5,540,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1239,ombus-ombus,makanan-jadi,,245,4.5,5.5,45.5,18.5,65,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1240,bagar hiu,makanan-jadi,,215,19.5,12.5,6.5,1.5,540,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1241,na'siang,makanan-jadi,,195,16.5,9.5,8.5,2.0,540,1.8,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1242,ikan mas natinombur,makanan-jadi,,165,17.5,7.5,6.5,1.5,540,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
1243,kue lapek,makanan-jadi,,215,3.5,5.5,38.5,16.5,75,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1244,bb ipam,makanan-jadi,,425,12.5,22.5,45.5,28.5,65,4.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1245,gulai ikan patin riau,makanan-jadi,,195,17.5,11.5,5.5,1.5,540,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Gulai_ayam.JPG,generated_v6
1246,kerupuk batang,makanan-jadi,,425,8.5,12.5,65.5,1.5,480,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Colorful_kerupuk.JPG,generated_v6
1247,sup tunjang riau,makanan-jadi,,245,16.5,14.5,8.5,1.5,580,1.2,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1248,mie sagu riau,makanan-jadi,,245,6.5,7.5,38.5,2.5,480,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Bihun_goreng.JPG,generated_v6
1249,asam pedas baung,makanan-jadi,,145,17.5,5.5,7.5,2.5,580,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1250,mie lendir batam,makanan-jadi,,285,12.5,9.5,35.5,2.0,720,2.0,https://commons.wikimedia.org/wiki/Special:FilePath/Mie_Ayam_Bakso_Ceker.JPG,generated_v6
1251,asam-asam pedas,makanan-jadi,,145,8.5,5.5,8.5,4.5,580,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1252,gulai tepek ikan,makanan-jadi,,195,14.5,9.5,8.5,2.0,540,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Gulai_ayam.JPG,generated_v6
1253,ikan baung asam pedas,makanan-jadi,,145,17.5,5.5,7.5,2.5,580,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
1254,kue pulut bakar,makanan-jadi,,285,4.5,8.5,50.5,22.5,95,2.5,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1255,kerutup ikan jambi,makanan-jadi,,195,16.5,9.5,7.5,1.5,540,1.2,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
1256,mie celor jambi,makanan-jadi,,285,13.5,9.5,38.5,2.5,720,2.0,https://commons.wikimedia.org/wiki/Special:FilePath/Mie_Ayam_Bakso_Ceker.JPG,generated_v6
1257,es kahwa,makanan-jadi,,75,0.5,0.2,18.5,16.5,8,0.3,https://commons.wikimedia.org/wiki/Special:FilePath/Es_buah_dengan_buah_naga.jpg,generated_v6
1258,bolu kojo jambi,makanan-jadi,,285,4.5,8.5,48.5,22.5,95,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1259,pendap,makanan-jadi,,195,16.5,9.5,8.5,2.0,540,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1260,kue tat bengkulu,makanan-jadi,,295,4.5,9.5,50.5,22.5,95,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1261,lemang tapai bengkulu,makanan-jadi,,215,4.5,5.5,38.5,14.5,25,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1262,lema bengkulu,makanan-jadi,,165,8.5,5.5,18.5,4.5,380,3.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1263,gulai pisang muda,makanan-jadi,,145,4.5,6.5,18.5,8.5,380,3.5,https://commons.wikimedia.org/wiki/Special:FilePath/Gulai_ayam.JPG,generated_v6
1264,bubur pedas sambas,makanan-jadi,,195,7.5,5.5,28.5,2.5,540,3.5,https://commons.wikimedia.org/wiki/Special:FilePath/Bubur_ayam_chicken_porridge.JPG,generated_v6
1265,mi tiaw kalbar,makanan-jadi,,295,11.5,9.5,38.5,2.5,720,2.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1266,choi pan,makanan-jadi,,215,5.5,6.5,32.5,2.5,480,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1267,pengkang,makanan-jadi,,215,4.5,5.5,38.5,14.5,65,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1268,ya cheng kong,makanan-jadi,,285,12.5,9.5,35.5,2.5,580,2.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1269,ipau,makanan-jadi,,285,8.5,12.5,32.5,3.5,580,2.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1270,masak bumbu habang,makanan-jadi,,215,16.5,9.5,7.5,1.5,540,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1271,gangan asam banjar,makanan-jadi,,145,12.5,5.5,7.5,2.5,540,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1272,paliat banjar,makanan-jadi,,195,14.5,9.5,7.5,2.0,540,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1273,juhu umbut sawit,makanan-jadi,,165,6.5,8.5,14.5,2.5,380,4.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1274,juhu kalakai,makanan-jadi,,145,4.5,7.5,14.5,2.5,380,4.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1275,juhu pakat,makanan-jadi,,145,4.5,7.5,14.5,2.5,380,4.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1276,kenta dayak,makanan-jadi,,165,4.5,7.5,18.5,2.5,380,3.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1277,terung asam,makanan-jadi,,75,2.5,1.5,14.5,5.5,380,3.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1278,wadi dayak,makanan-jadi,,245,24.5,12.5,4.5,1.5,1850,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1279,gangan asam kepala ikan,makanan-jadi,,165,14.5,7.5,7.5,2.0,540,1.2,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
1280,sambal raja kaltim,makanan-jadi,,125,3.5,8.5,9.5,3.5,480,2.0,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lampung.JPG,generated_v6
1281,sayur asem kutai,makanan-jadi,,78,2.5,1.2,14.5,4.5,420,3.5,https://commons.wikimedia.org/wiki/Special:FilePath/Gado-gado_in_Jakarta.JPG,generated_v6
1282,ayam cincane,makanan-jadi,,265,22.5,14.5,8.5,1.5,540,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,generated_v6
1283,amplang kuku macan,makanan-jadi,,425,14.5,12.5,60.5,1.5,580,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1284,tudai tarakan,makanan-jadi,,105,12.5,5.5,5.5,1.5,285,0.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1285,kepiting soka tarakan,makanan-jadi,,145,18.5,5.5,8.5,1.5,425,0.8,https://commons.wikimedia.org/wiki/Special:FilePath/Siomay_Udang_Glodok.JPG,generated_v6
1286,lawa kaltara,makanan-jadi,,165,8.5,8.5,12.5,2.5,380,2.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1287,kaledo,makanan-jadi,,285,18.5,18.5,8.5,2.0,580,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1288,uta dada,makanan-jadi,,195,16.5,9.5,8.5,2.0,540,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1289,palumara sulteng,makanan-jadi,,165,18.5,8.5,5.5,1.5,460,1.4,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1290,lalampa,makanan-jadi,,285,8.5,7.5,42.5,2.5,380,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1291,ondol-ondol bambapuang,makanan-jadi,,245,4.5,6.5,42.5,18.5,65,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1292,sop saudara,makanan-jadi,,215,14.5,12.5,8.5,1.5,540,1.2,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1293,songkolo bagadang,makanan-jadi,,245,5.5,6.5,38.5,2.5,380,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1294,kacipo,makanan-jadi,,285,4.5,7.5,50.5,22.5,65,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1295,baronang bakar,makanan-jadi,,195,24.5,8.5,4.5,0.5,480,0.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1296,barongko,makanan-jadi,,215,3.5,5.5,38.5,18.5,95,2.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1297,lapa-lapa,makanan-jadi,,285,7.5,7.5,42.5,2.5,380,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1298,kasoami,makanan-jadi,,145,1.0,0.5,33.5,1.5,8,1.2,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1299,sinonggi,makanan-jadi,,215,0.5,0.2,53.5,0.5,8,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1300,kambusa-kambusa,makanan-jadi,,215,4.5,5.5,38.5,12.5,65,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1301,parende,makanan-jadi,,165,17.5,6.5,8.5,2.0,540,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1302,sinole sultra,makanan-jadi,,285,4.5,7.5,48.5,18.5,65,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1303,ayam isi buluh manado,makanan-jadi,,245,22.5,13.5,7.5,1.5,510,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,generated_v6
1304,rw sulut,makanan-jadi,,295,18.5,19.5,7.5,1.8,540,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1305,tuna asar manado,makanan-jadi,,215,24.5,11.5,4.5,0.5,480,0.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1306,pangsit goreng manado,makanan-jadi,,285,8.5,14.5,30.5,3.5,520,2.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1307,woku komo komo,makanan-jadi,,245,18.5,13.5,8.5,1.5,540,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1308,binte biluhuta,makanan-jadi,,165,6.5,5.5,22.5,2.5,380,3.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1309,ilabulo,makanan-jadi,,245,12.5,11.5,22.5,2.0,480,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1310,sayur popaya gorontalo,makanan-jadi,,65,2.5,1.5,11.5,5.5,380,2.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1311,kue pia panada,makanan-jadi,,285,6.5,9.5,42.5,18.5,145,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1312,srombotan,makanan-jadi,,95,4.5,4.5,9.5,2.5,320,3.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1313,urab bali,makanan-jadi,,115,4.5,7.5,8.5,2.5,350,3.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1314,jaja batun bedil,makanan-jadi,,235,3.5,6.5,42.5,18.5,65,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1315,klepon bali,makanan-jadi,,175,2.5,3.8,32.5,18.5,22,0.7,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_putu_klepon_keliling.JPG,generated_v6
1316,ares lombok,makanan-jadi,,95,4.5,5.5,9.5,2.5,320,3.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1317,poteng jaje tujak,makanan-jadi,,245,3.5,5.5,48.5,22.5,25,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1318,lupis ketan ntb,makanan-jadi,,215,3.5,4.5,38.5,14.5,65,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1319,jajan retak,makanan-jadi,,285,4.5,7.5,48.5,18.5,65,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1320,kolo bambu,makanan-jadi,,245,5.5,6.5,38.5,2.5,380,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1321,daging asap ntt,makanan-jadi,,285,24.5,18.5,5.5,1.0,580,0.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1322,tapa kolo,makanan-jadi,,245,5.5,6.5,38.5,2.5,380,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1323,ayam tuturuga,makanan-jadi,,265,22.5,14.5,8.5,1.5,540,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,generated_v6
1324,sukun goreng,makanan-jadi,,235,3.5,9.5,38.5,5.5,145,5.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1325,gulai daging hiu,makanan-jadi,,215,17.5,12.5,8.5,2.0,540,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Gulai_ayam.JPG,generated_v6
1326,kue lapis ambon,makanan-jadi,,285,4.5,9.5,45.5,22.5,95,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1327,gohu ikan,makanan-jadi,,165,18.5,8.5,5.5,1.5,580,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
1328,popeda,makanan-jadi,,215,0.5,0.2,53.5,0.5,8,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1329,dabu-dabu kohu,makanan-jadi,,85,1.8,5.5,8.0,3.0,320,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1330,ikan asap maluku,makanan-jadi,,215,24.5,11.5,4.5,0.5,580,0.5,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
1331,sate ulat sagu,makanan-jadi,,215,16.5,12.5,7.5,0.5,380,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_Padang2.JPG,generated_v6
1332,ikan kuah kuning papua,makanan-jadi,,175,19.5,9.5,6.0,1.5,480,1.4,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
1333,sambal tinombur,makanan-jadi,,105,4.5,6.5,8.5,2.5,480,2.0,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lampung.JPG,generated_v6
1334,sate kalong,makanan-jadi,,285,22.5,15.5,8.5,2.5,510,0.8,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_Padang2.JPG,generated_v6
1335,sate srepeh,makanan-jadi,,285,22.0,15.5,8.5,2.5,510,0.8,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_Padang2.JPG,generated_v6
1336,sate manis bandung,makanan-jadi,,295,22.5,16.5,14.5,8.5,510,0.8,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_Padang2.JPG,generated_v6
1337,sate matang,makanan-jadi,,285,22.0,15.5,9.5,2.5,540,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_Padang2.JPG,generated_v6
1338,sate solok,makanan-jadi,,285,22.0,15.5,9.5,2.5,540,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_Padang2.JPG,generated_v6
1339,sate karak,makanan-jadi,,295,22.5,16.0,9.5,2.5,510,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_Padang2.JPG,generated_v6
1340,sate komoh,makanan-jadi,,285,22.0,15.5,9.5,2.5,540,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_Padang2.JPG,generated_v6
1341,sate ulat sagu papua,makanan-jadi,,215,16.5,12.5,7.5,0.5,380,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_Padang2.JPG,generated_v6
1342,sate kekarakan,makanan-jadi,,285,22.0,15.5,9.5,2.5,540,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_Padang2.JPG,generated_v6
1343,sate susu lampung,makanan-jadi,,215,14.5,11.5,9.5,4.5,380,0.8,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_Padang2.JPG,generated_v6
1344,sate goreng,makanan-jadi,,295,22.5,17.5,9.5,2.5,540,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_Padang2.JPG,generated_v6
1345,sate lilit babi,makanan-jadi,,285,16.5,19.5,12.5,2.0,480,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_kambing_sate_ayam.JPG,generated_v6
1346,sate ayam ponorogo,makanan-jadi,,285,20.5,15.0,12.0,2.5,500,0.8,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_kambing_sate_ayam.JPG,generated_v6
1347,sate buntut sapi,makanan-jadi,,295,21.5,17.5,8.5,2.0,540,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_Padang2.JPG,generated_v6
1348,sate maranggi cianjur,makanan-jadi,,295,22.0,17.0,7.5,2.5,510,0.5,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_kambing_sate_ayam.JPG,generated_v6
1349,sate ambal kebumen,makanan-jadi,,285,21.5,15.5,8.5,2.0,510,0.8,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_Padang2.JPG,generated_v6
1350,sate cakalang,makanan-jadi,,245,24.5,9.5,5.5,1.0,510,0.5,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_Padang2.JPG,generated_v6
1351,sate maranggi purwakarta,makanan-jadi,,295,22.0,17.0,7.5,2.5,510,0.5,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_kambing_sate_ayam.JPG,generated_v6
1352,sate dampung,makanan-jadi,,285,22.0,15.5,8.5,2.5,510,0.8,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_Padang2.JPG,generated_v6
1353,sate teri,makanan-jadi,,215,16.5,9.5,9.5,1.5,720,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_Padang2.JPG,generated_v6
1354,sate kacang ijo,makanan-jadi,,245,14.5,9.5,28.5,5.5,380,4.5,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_Padang2.JPG,generated_v6
1355,sate panjang lombok,makanan-jadi,,285,22.0,15.5,9.5,2.5,510,0.8,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_Padang2.JPG,generated_v6
1356,bakso solo,makanan-jadi,,245,14.5,11.5,18.5,2.0,580,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Bakso.JPG,generated_v6
1357,bakso malang,makanan-jadi,,285,15.5,12.5,22.5,2.0,620,1.8,https://commons.wikimedia.org/wiki/Special:FilePath/Bakso.JPG,generated_v6
1358,bakso wonogiri,makanan-jadi,,245,14.5,11.5,18.5,2.0,580,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Bakso.JPG,generated_v6
1359,bakso pekalongan,makanan-jadi,,245,14.5,11.5,18.5,2.0,580,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Bakso.JPG,generated_v6
1360,bakso boyolali,makanan-jadi,,245,14.5,11.5,18.5,2.0,580,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Bakso.JPG,generated_v6
1361,bakso bandung,makanan-jadi,,245,14.5,11.5,18.5,2.0,580,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Bakso.JPG,generated_v6
1362,bakso telur,makanan-jadi,,285,16.5,14.5,18.5,2.0,580,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Bakso.JPG,generated_v6
1363,bakso urat,makanan-jadi,,285,18.5,14.5,14.5,2.0,580,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Bakso.JPG,generated_v6
1364,bakso jamur,makanan-jadi,,195,11.5,7.5,22.5,2.0,580,3.5,https://commons.wikimedia.org/wiki/Special:FilePath/Bakso.JPG,generated_v6
1365,bakso tahu,makanan-jadi,,215,13.5,9.5,22.5,2.0,580,1.8,https://commons.wikimedia.org/wiki/Special:FilePath/Bakso.JPG,generated_v6
1366,bakso bakar,makanan-jadi,,285,16.5,14.5,18.5,3.5,620,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Bakso.JPG,generated_v6
1367,bakso aci,makanan-jadi,,245,6.5,7.5,38.5,2.0,480,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Bakso.JPG,generated_v6
1368,bakso beranak,makanan-jadi,,295,17.5,14.5,22.5,2.5,620,1.8,https://commons.wikimedia.org/wiki/Special:FilePath/Bakso.JPG,generated_v6
1369,bakso mercon,makanan-jadi,,285,16.5,14.5,18.5,2.0,720,2.5,https://commons.wikimedia.org/wiki/Special:FilePath/Bakso.JPG,generated_v6
1370,bakso lava,makanan-jadi,,285,16.5,14.5,18.5,2.0,620,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Bakso.JPG,generated_v6
1371,bakso jumbo,makanan-jadi,,295,17.5,14.5,22.5,2.0,580,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Bakso.JPG,generated_v6
1372,bakso sumsum,makanan-jadi,,425,9.5,32.5,18.5,2.0,580,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Bakso.JPG,generated_v6
1373,bakso buntut,makanan-jadi,,295,18.5,16.5,14.5,2.0,580,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Bakso.JPG,generated_v6
1374,bakso iga,makanan-jadi,,295,18.5,16.5,14.5,2.0,580,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Bakso.JPG,generated_v6
1375,bakso lobster,makanan-jadi,,245,16.5,9.5,18.5,2.0,620,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Bakso.JPG,generated_v6
1376,bakso ikan tenggiri,makanan-jadi,,195,14.5,6.5,18.5,2.0,580,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Bakso.JPG,generated_v6
1377,bakso krikil,makanan-jadi,,215,12.5,8.5,22.5,2.0,580,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Bakso.JPG,generated_v6
1378,soto pekalongan tauto,makanan-jadi,,165,11.5,8.5,9.5,1.0,620,0.9,https://commons.wikimedia.org/wiki/Special:FilePath/Soto_ayam.JPG,generated_v6
1379,soto kediri,makanan-jadi,,155,10.5,7.5,9.5,1.0,620,0.9,https://commons.wikimedia.org/wiki/Special:FilePath/Soto_ayam.JPG,generated_v6
